x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,PERIOD,CURRENT_FLAG,NORMAL_CODE,NORMAL_ID,PUBLICATION_CODE,DATE_CALCULATED,FIRST_OCCURRENCE_DATE,PROVINCE_CODE,PERIOD_BEGIN,PERIOD_END,FIRST_YEAR,FIRST_YEAR_NORMAL_PERIOD,LAST_YEAR,LAST_YEAR_NORMAL_PERIOD,YEAR_COUNT_NORMAL_PERIOD,TOTAL_OBS_COUNT,OCCURRENCE_COUNT,MAX_DURATION_MISSING_YEARS,PERCENT_OF_POSSIBLE_OBS,E_NORMAL_ELEMENT_NAME,F_NORMAL_ELEMENT_NAME,MONTH,VALUE
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.61.4,NORM,Y,A,61,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",4,14.8
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.61.5,NORM,Y,A,61,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",5,13.17
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.61.6,NORM,Y,A,61,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",6,11.5
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.61.7,NORM,Y,A,61,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",7,6.3
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.61.8,NORM,Y,A,61,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",8,6.73
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.61.9,NORM,Y,A,61,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",9,8.31
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.61.10,NORM,Y,A,61,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",10,15.37
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.61.11,NORM,Y,A,61,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",11,19.93
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.61.12,NORM,Y,A,61,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",12,18.41
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.61.13,NORM,Y,A,61,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10896,,1,99.72,Days with rainfall GE 0.2 mm,"Jours avec chutes de pluie >= 0,2 mm",13,165.06
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.62.1,NORM,Y,A,62,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,1,9.8
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.62.2,NORM,Y,A,62,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,2,6.5
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.62.3,NORM,Y,A,62,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,3,7.53
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.62.4,NORM,Y,A,62,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,4,6.43
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.62.5,NORM,Y,A,62,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,5,4.53
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.62.6,NORM,Y,A,62,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,6,3.4
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.62.7,NORM,Y,A,62,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,7,2.43
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.62.8,NORM,Y,A,62,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,8,2.37
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.62.9,NORM,Y,A,62,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,9,3.38
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.62.10,NORM,Y,A,62,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,10,7.53
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.62.11,NORM,Y,A,62,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,11,11.2
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.62.12,NORM,Y,A,62,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,12,9.52
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.62.13,NORM,Y,A,62,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10896,,1,99.72,Days with rainfall GE 5 mm,Jours avec chutes de pluie >= 5 mm,13,74.62
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.63.1,NORM,Y,A,63,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,1,5.8
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.63.2,NORM,Y,A,63,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,2,3.5
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.63.3,NORM,Y,A,63,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,3,3.63
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.63.4,NORM,Y,A,63,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,4,2.8
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.63.5,NORM,Y,A,63,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,5,2.1
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.63.6,NORM,Y,A,63,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,6,1.7
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.63.7,NORM,Y,A,63,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,7,1.3
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.63.8,NORM,Y,A,63,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,8,1.3
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.63.9,NORM,Y,A,63,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,9,1.41
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.63.10,NORM,Y,A,63,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,10,4.4
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.63.11,NORM,Y,A,63,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,11,6.97
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.63.12,NORM,Y,A,63,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,12,5.86
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.63.13,NORM,Y,A,63,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10896,,1,99.72,Days with rainfall GE 10 mm,Jours avec chutes de pluie >= 10 mm,13,40.77
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.64.1,NORM,Y,A,64,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,1,1.23
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.64.2,NORM,Y,A,64,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,2,0.43
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.64.3,NORM,Y,A,64,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,3,0.47
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.64.4,NORM,Y,A,64,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,4,0.37
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.64.5,NORM,Y,A,64,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,5,0.13
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.64.6,NORM,Y,A,64,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,6,0.13
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.64.7,NORM,Y,A,64,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,7,0.2
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.64.8,NORM,Y,A,64,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,8,0.13
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.64.9,NORM,Y,A,64,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,9,0.24
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.64.10,NORM,Y,A,64,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,10,0.83
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.64.11,NORM,Y,A,64,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,11,1.47
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.64.12,NORM,Y,A,64,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,12,0.93
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.64.13,NORM,Y,A,64,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10896,,1,99.72,Days with rainfall GE 25 mm,Jours avec chutes de pluie >= 25 mm,13,6.56
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.65.1,NORM,Y,A,65,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",1,2.63
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.65.2,NORM,Y,A,65,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",2,1.37
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.65.3,NORM,Y,A,65,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",3,0.9
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.65.4,NORM,Y,A,65,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",4,0.17
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.65.5,NORM,Y,A,65,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",5,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.65.6,NORM,Y,A,65,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",6,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.65.7,NORM,Y,A,65,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",7,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.65.8,NORM,Y,A,65,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",8,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.65.9,NORM,Y,A,65,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",9,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.65.10,NORM,Y,A,65,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",10,0.03
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.65.11,NORM,Y,A,65,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",11,0.8
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.65.12,NORM,Y,A,65,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",12,2.79
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.65.13,NORM,Y,A,65,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10896,,1,99.72,Days with snowfall GE 0.2 cm,"Jours avec chutes de neige >= 0,2 cm",13,8.69
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.66.1,NORM,Y,A,66,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,1,0.73
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.66.2,NORM,Y,A,66,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,2,0.43
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.66.3,NORM,Y,A,66,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,3,0.2
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.66.4,NORM,Y,A,66,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,4,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.66.5,NORM,Y,A,66,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,5,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.66.6,NORM,Y,A,66,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,6,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.66.7,NORM,Y,A,66,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,7,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.66.8,NORM,Y,A,66,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,8,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.66.9,NORM,Y,A,66,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,9,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.66.10,NORM,Y,A,66,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,10,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.66.11,NORM,Y,A,66,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,11,0.27
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.66.12,NORM,Y,A,66,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,12,0.86
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.66.13,NORM,Y,A,66,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10896,,1,99.72,Days with snowfall GE 5 cm,Jours avec chutes de neige >= 5 cm,13,2.49
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.67.1,NORM,Y,A,67,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,1,0.3
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.67.2,NORM,Y,A,67,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,2,0.13
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.67.3,NORM,Y,A,67,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,3,0.03
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.67.4,NORM,Y,A,67,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,4,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.67.5,NORM,Y,A,67,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,5,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.67.6,NORM,Y,A,67,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,6,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.67.7,NORM,Y,A,67,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,7,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.67.8,NORM,Y,A,67,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,8,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.67.9,NORM,Y,A,67,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,9,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.67.10,NORM,Y,A,67,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,10,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.67.11,NORM,Y,A,67,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,11,0.03
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.67.12,NORM,Y,A,67,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,12,0.52
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.67.13,NORM,Y,A,67,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10896,,1,99.72,Days with snowfall GE 10 cm,Jours avec chutes de neige >= 10 cm,13,1.01
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.68.1,NORM,Y,A,68,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,1,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.68.2,NORM,Y,A,68,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,2,0.03
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.68.3,NORM,Y,A,68,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,3,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.68.4,NORM,Y,A,68,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,4,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.68.5,NORM,Y,A,68,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,5,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.68.6,NORM,Y,A,68,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,6,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.68.7,NORM,Y,A,68,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,7,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.68.8,NORM,Y,A,68,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,8,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.68.9,NORM,Y,A,68,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2009,29,870,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,9,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.68.10,NORM,Y,A,68,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,10,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.68.11,NORM,Y,A,68,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,900,,0,100,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,11,0
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.68.12,NORM,Y,A,68,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,29,899,,1,96.67,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,12,0.1
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.68.13,NORM,Y,A,68,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,10896,,1,99.72,Days with snowfall GE 25 cm,Jours avec chutes de neige >= 25 cm,13,0.13
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.69.1,NORM,Y,A,69,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",1,19.5
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.69.2,NORM,Y,A,69,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,847,,0,100,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",2,15.37
-123.18194444444444,49.195,VANCOUVER INT'L A,1108447,889.69.3,NORM,Y,A,69,1,2012-10-10 14:40:42,,BC,1981,2010,,1981,,2010,30,930,,0,100,Days with precipitation GE 0.2 mm,"Jours avec précipitations >= 0,2 mm",3,17.77
